Timestamp,ID,Data Centre,Category,Duty,Party (JSON),[Practice],[Loot],[Duty Completion],[One Player per Job]
2025-05-12 11:15:00,403291,Mana,HighEndDuty,Recollection (Extreme),"[{""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}]",0,0,1,1
2025-05-12 11:15:00,403295,Mana,HighEndDuty,AAC Cruiserweight M2 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""SCH SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BRD MCH DNC""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BLM SMN RDM PCT""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM AST""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",0,0,1,1
2025-05-12 11:15:00,403256,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""dps"", ""job"": ""NIN""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BRD""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM SCH AST SGE""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}]",1,0,0,1
2025-05-12 11:15:00,403234,Mana,HighEndDuty,Futures Rewritten (Ultimate),"[{""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""NIN""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": false, ""role"": ""dps"", ""job"": ""ARC BRD MCH DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}]",0,1,0,1
2025-05-12 11:15:00,403251,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}]",1,0,0,0
2025-05-12 11:15:00,169623,Aether,HighEndDuty,The Omega Protocol (Ultimate),"[{""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}]",0,1,0,1
2025-05-12 11:15:00,403214,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BRD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}]",1,0,0,1
2025-05-12 11:15:00,403262,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": false, ""role"": ""dps"", ""job"": ""THM BLM ACN SMN RDM BLU PCT""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}]",0,0,1,1
2025-05-12 11:15:00,402696,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BRD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": false, ""role"": ""healer"", ""job"": ""AST""}]",0,1,0,0
2025-05-12 11:15:00,403307,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BRD MCH DNC""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}]",1,0,0,1
2025-05-12 11:15:00,403323,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM AST""}, {""filled"": false, ""role"": ""dps"", ""job"": ""DRG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BRD MCH DNC""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BLM SMN RDM PCT""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""SCH SGE""}]",0,1,0,0
2025-05-12 11:15:00,403326,Mana,HighEndDuty,Recollection (Extreme),"[{""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BRD""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,403327,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}]",1,0,0,1
2025-05-12 11:15:00,403317,Mana,HighEndDuty,AAC Cruiserweight M3 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}]",0,0,1,1
2025-05-12 11:15:00,403312,Mana,HighEndDuty,AAC Cruiserweight M3 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BRD MCH DNC""}]",1,0,0,0
2025-05-12 11:15:00,403330,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}]",1,0,0,1
2025-05-12 11:15:00,403243,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM AST""}, {""filled"": false, ""role"": ""healer"", ""job"": ""SCH SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BLM SMN RDM BLU PCT""}]",1,0,0,1
2025-05-12 11:15:00,403272,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}]",1,0,0,1
2025-05-12 11:15:00,403210,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}]",1,0,0,1
2025-05-12 11:15:00,403201,Mana,HighEndDuty,AAC Cruiserweight M2 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",0,0,1,0
2025-05-12 11:15:00,403252,Mana,HighEndDuty,AAC Cruiserweight M1 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""NIN""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",0,0,1,1
2025-05-12 11:15:00,403348,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}]",1,0,0,1
2025-05-12 11:15:00,403355,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM SCH AST SGE""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM SCH AST SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}]",1,0,0,1
2025-05-12 11:15:00,402893,Mana,HighEndDuty,Recollection (Extreme),"[{""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BRD""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}]",0,1,0,1
2025-05-12 11:15:00,403369,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}]",1,0,0,1
2025-05-12 11:15:00,403318,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}]",0,0,1,1
2025-05-12 11:15:00,403283,Mana,HighEndDuty,AAC Cruiserweight M3 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC MNK DRG ROG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",0,0,1,1
2025-05-12 11:15:00,403377,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM AST""}, {""filled"": false, ""role"": ""healer"", ""job"": ""SCH SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BRD MCH DNC""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BLM SMN RDM PCT""}]",1,0,0,0
2025-05-12 11:15:00,403363,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC MNK DRG ROG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""THM BLM ACN SMN RDM BLU PCT""}]",0,0,1,1
2025-05-12 11:15:00,402972,Mana,HighEndDuty,AAC Cruiserweight M4 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""NIN""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",1,0,0,1
2025-05-12 11:15:00,403046,Mana,HighEndDuty,AAC Cruiserweight M3 (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""THM BLM ACN SMN RDM BLU PCT""}]",1,0,0,1
2025-05-12 11:15:00,403390,Mana,HighEndDuty,AAC Cruiserweight M3 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM AST""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC MNK DRG ROG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC MNK DRG ROG NIN SAM RPR VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""ARC BRD MCH DNC""}, {""filled"": false, ""role"": ""dps"", ""job"": ""THM BLM ACN SMN RDM BLU PCT""}]",1,0,0,1
2025-05-12 11:15:00,403333,Mana,HighEndDuty,AAC Cruiserweight M3 (Savage),"[{""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""NIN""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",0,0,1,1
2025-05-12 11:15:00,107240,Light,Fates,South Shroud,"[{""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,169872,Aether,Fates,Ultima Thule,"[{""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,71095,Meteor,Fates,FATEs,"[{""filled"": true, ""role"": ""unknown"", ""job"": ""CRP""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
